Neighborhood,Borough,Date,Longitude,Latitude,Type,Median_Rent
Chelsea,Manhattan,2010-01-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,8500
Chelsea,Manhattan,2010-02-01,-74.00311633472813,40.744034706747975,Studio,2200
Chelsea,Manhattan,2010-02-01,-74.00311633472813,40.744034706747975,One_Bedroom,3270
Chelsea,Manhattan,2010-02-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,5500
Chelsea,Manhattan,2010-02-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,10725
Chelsea,Manhattan,2010-03-01,-74.00311633472813,40.744034706747975,Studio,2200
Chelsea,Manhattan,2010-03-01,-74.00311633472813,40.744034706747975,One_Bedroom,3050
Chelsea,Manhattan,2010-03-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,5500
Chelsea,Manhattan,2010-03-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,9750
Chelsea,Manhattan,2010-04-01,-74.00311633472813,40.744034706747975,Studio,2295
Chelsea,Manhattan,2010-04-01,-74.00311633472813,40.744034706747975,One_Bedroom,2993
Chelsea,Manhattan,2010-04-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,5495
Chelsea,Manhattan,2010-04-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,8900
Chelsea,Manhattan,2010-05-01,-74.00311633472813,40.744034706747975,Studio,2463
Chelsea,Manhattan,2010-05-01,-74.00311633472813,40.744034706747975,One_Bedroom,3020
Chelsea,Manhattan,2010-05-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,5473
Chelsea,Manhattan,2010-05-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,6300
Chelsea,Manhattan,2010-06-01,-74.00311633472813,40.744034706747975,Studio,2425
Chelsea,Manhattan,2010-06-01,-74.00311633472813,40.744034706747975,One_Bedroom,3000
Chelsea,Manhattan,2010-06-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,5498
Chelsea,Manhattan,2010-06-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,6300
Chelsea,Manhattan,2010-07-01,-74.00311633472813,40.744034706747975,Studio,2250
Chelsea,Manhattan,2010-07-01,-74.00311633472813,40.744034706747975,One_Bedroom,3000
Chelsea,Manhattan,2010-07-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,4723
Chelsea,Manhattan,2010-07-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,6300
Chelsea,Manhattan,2010-08-01,-74.00311633472813,40.744034706747975,Studio,2475
Chelsea,Manhattan,2010-08-01,-74.00311633472813,40.744034706747975,One_Bedroom,3150
Chelsea,Manhattan,2010-08-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,5208
Chelsea,Manhattan,2010-08-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,7500
Chelsea,Manhattan,2010-09-01,-74.00311633472813,40.744034706747975,Studio,2463
Chelsea,Manhattan,2010-09-01,-74.00311633472813,40.744034706747975,One_Bedroom,3468
Chelsea,Manhattan,2010-09-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,5500
Chelsea,Manhattan,2010-09-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,7500
Chelsea,Manhattan,2010-10-01,-74.00311633472813,40.744034706747975,Studio,2600
Chelsea,Manhattan,2010-10-01,-74.00311633472813,40.744034706747975,One_Bedroom,3300
Chelsea,Manhattan,2010-10-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,5863
Chelsea,Manhattan,2010-10-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,7300
Chelsea,Manhattan,2010-11-01,-74.00311633472813,40.744034706747975,Studio,2550
Chelsea,Manhattan,2010-11-01,-74.00311633472813,40.744034706747975,One_Bedroom,3295
Chelsea,Manhattan,2010-11-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,5700
Chelsea,Manhattan,2010-11-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,9750
Chelsea,Manhattan,2010-12-01,-74.00311633472813,40.744034706747975,Studio,2450
Chelsea,Manhattan,2010-12-01,-74.00311633472813,40.744034706747975,One_Bedroom,3225
Chelsea,Manhattan,2010-12-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,5500
Chelsea,Manhattan,2010-12-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,8500
Chelsea,Manhattan,2011-01-01,-74.00311633472813,40.744034706747975,Studio,2300
Chelsea,Manhattan,2011-01-01,-74.00311633472813,40.744034706747975,One_Bedroom,3200
Chelsea,Manhattan,2011-01-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,5700
Chelsea,Manhattan,2011-01-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,11000
Chelsea,Manhattan,2011-02-01,-74.00311633472813,40.744034706747975,Studio,2450
Chelsea,Manhattan,2011-02-01,-74.00311633472813,40.744034706747975,One_Bedroom,3200
Chelsea,Manhattan,2011-02-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,6000
Chelsea,Manhattan,2011-02-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,9995
Chelsea,Manhattan,2011-03-01,-74.00311633472813,40.744034706747975,Studio,2300
Chelsea,Manhattan,2011-03-01,-74.00311633472813,40.744034706747975,One_Bedroom,3295
Chelsea,Manhattan,2011-03-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,5500
Chelsea,Manhattan,2011-03-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,11000
Chelsea,Manhattan,2011-04-01,-74.00311633472813,40.744034706747975,Studio,2348
Chelsea,Manhattan,2011-04-01,-74.00311633472813,40.744034706747975,One_Bedroom,3350
Chelsea,Manhattan,2011-04-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,5663
Chelsea,Manhattan,2011-04-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,11500
Chelsea,Manhattan,2011-05-01,-74.00311633472813,40.744034706747975,Studio,2300
Chelsea,Manhattan,2011-05-01,-74.00311633472813,40.744034706747975,One_Bedroom,3295
Chelsea,Manhattan,2011-05-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,5500
Chelsea,Manhattan,2011-05-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,7245
Chelsea,Manhattan,2011-06-01,-74.00311633472813,40.744034706747975,Studio,2300
Chelsea,Manhattan,2011-06-01,-74.00311633472813,40.744034706747975,One_Bedroom,3400
Chelsea,Manhattan,2011-06-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,5875
Chelsea,Manhattan,2011-06-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,11750
Chelsea,Manhattan,2011-07-01,-74.00311633472813,40.744034706747975,Studio,2400
Chelsea,Manhattan,2011-07-01,-74.00311633472813,40.744034706747975,One_Bedroom,3350
Chelsea,Manhattan,2011-07-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,5800
Chelsea,Manhattan,2011-07-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,8495
Chelsea,Manhattan,2011-08-01,-74.00311633472813,40.744034706747975,Studio,2400
Chelsea,Manhattan,2011-08-01,-74.00311633472813,40.744034706747975,One_Bedroom,3350
Chelsea,Manhattan,2011-08-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,5500
Chelsea,Manhattan,2011-08-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,7500
Chelsea,Manhattan,2011-09-01,-74.00311633472813,40.744034706747975,Studio,2500
Chelsea,Manhattan,2011-09-01,-74.00311633472813,40.744034706747975,One_Bedroom,3400
Chelsea,Manhattan,2011-09-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,6248
Chelsea,Manhattan,2011-09-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,9250
Chelsea,Manhattan,2011-10-01,-74.00311633472813,40.744034706747975,Studio,2340
Chelsea,Manhattan,2011-10-01,-74.00311633472813,40.744034706747975,One_Bedroom,3500
Chelsea,Manhattan,2011-10-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,6500
Chelsea,Manhattan,2011-10-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,9500
Chelsea,Manhattan,2011-11-01,-74.00311633472813,40.744034706747975,Studio,2400
Chelsea,Manhattan,2011-11-01,-74.00311633472813,40.744034706747975,One_Bedroom,3473
Chelsea,Manhattan,2011-11-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,5950
Chelsea,Manhattan,2011-11-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,9500
Chelsea,Manhattan,2011-12-01,-74.00311633472813,40.744034706747975,Studio,2350
Chelsea,Manhattan,2011-12-01,-74.00311633472813,40.744034706747975,One_Bedroom,3350
Chelsea,Manhattan,2011-12-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,5925
Chelsea,Manhattan,2011-12-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,9250
Chelsea,Manhattan,2012-01-01,-74.00311633472813,40.744034706747975,Studio,2363
Chelsea,Manhattan,2012-01-01,-74.00311633472813,40.744034706747975,One_Bedroom,3283
Chelsea,Manhattan,2012-01-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,5895
Chelsea,Manhattan,2012-01-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,11000
Chelsea,Manhattan,2012-02-01,-74.00311633472813,40.744034706747975,Studio,2375
Chelsea,Manhattan,2012-02-01,-74.00311633472813,40.744034706747975,One_Bedroom,3350
Chelsea,Manhattan,2012-02-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,6395
Chelsea,Manhattan,2012-02-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,11625
Chelsea,Manhattan,2012-03-01,-74.00311633472813,40.744034706747975,Studio,2370
Chelsea,Manhattan,2012-03-01,-74.00311633472813,40.744034706747975,One_Bedroom,3498
Chelsea,Manhattan,2012-03-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,6350
Chelsea,Manhattan,2012-03-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,13750
Chelsea,Manhattan,2012-04-01,-74.00311633472813,40.744034706747975,Studio,2450
Chelsea,Manhattan,2012-04-01,-74.00311633472813,40.744034706747975,One_Bedroom,3500
Chelsea,Manhattan,2012-04-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,6000
Chelsea,Manhattan,2012-04-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,12500
Chelsea,Manhattan,2012-05-01,-74.00311633472813,40.744034706747975,Studio,2400
Chelsea,Manhattan,2012-05-01,-74.00311633472813,40.744034706747975,One_Bedroom,3500
Chelsea,Manhattan,2012-05-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,5977
Chelsea,Manhattan,2012-05-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,9748
Chelsea,Manhattan,2012-06-01,-74.00311633472813,40.744034706747975,Studio,2425
Chelsea,Manhattan,2012-06-01,-74.00311633472813,40.744034706747975,One_Bedroom,3638
Chelsea,Manhattan,2012-06-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,6000
Chelsea,Manhattan,2012-06-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,9248
Chelsea,Manhattan,2012-07-01,-74.00311633472813,40.744034706747975,Studio,2450
Chelsea,Manhattan,2012-07-01,-74.00311633472813,40.744034706747975,One_Bedroom,3500
Chelsea,Manhattan,2012-07-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,5995
Chelsea,Manhattan,2012-07-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,8250
Chelsea,Manhattan,2012-08-01,-74.00311633472813,40.744034706747975,Studio,2295
Chelsea,Manhattan,2012-08-01,-74.00311633472813,40.744034706747975,One_Bedroom,3500
Chelsea,Manhattan,2012-08-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,6120
Chelsea,Manhattan,2012-08-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,9995
Chelsea,Manhattan,2012-09-01,-74.00311633472813,40.744034706747975,Studio,2500
Chelsea,Manhattan,2012-09-01,-74.00311633472813,40.744034706747975,One_Bedroom,3550
Chelsea,Manhattan,2012-09-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,6200
Chelsea,Manhattan,2012-09-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,9748
Chelsea,Manhattan,2012-10-01,-74.00311633472813,40.744034706747975,Studio,2400
Chelsea,Manhattan,2012-10-01,-74.00311633472813,40.744034706747975,One_Bedroom,3400
Chelsea,Manhattan,2012-10-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,6062
Chelsea,Manhattan,2012-10-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,8498
Chelsea,Manhattan,2012-11-01,-74.00311633472813,40.744034706747975,Studio,2350
Chelsea,Manhattan,2012-11-01,-74.00311633472813,40.744034706747975,One_Bedroom,3495
Chelsea,Manhattan,2012-11-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,6705
Chelsea,Manhattan,2012-11-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,9400
Chelsea,Manhattan,2012-12-01,-74.00311633472813,40.744034706747975,Studio,2450
Chelsea,Manhattan,2012-12-01,-74.00311633472813,40.744034706747975,One_Bedroom,3500
Chelsea,Manhattan,2012-12-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,6000
Chelsea,Manhattan,2012-12-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,7475
Chelsea,Manhattan,2013-01-01,-74.00311633472813,40.744034706747975,Studio,2400
Chelsea,Manhattan,2013-01-01,-74.00311633472813,40.744034706747975,One_Bedroom,3495
Chelsea,Manhattan,2013-01-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,5600
Chelsea,Manhattan,2013-01-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,6000
Chelsea,Manhattan,2013-02-01,-74.00311633472813,40.744034706747975,Studio,2500
Chelsea,Manhattan,2013-02-01,-74.00311633472813,40.744034706747975,One_Bedroom,3513
Chelsea,Manhattan,2013-02-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,5313
Chelsea,Manhattan,2013-02-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,7000
Chelsea,Manhattan,2013-03-01,-74.00311633472813,40.744034706747975,Studio,2598
Chelsea,Manhattan,2013-03-01,-74.00311633472813,40.744034706747975,One_Bedroom,3545
Chelsea,Manhattan,2013-03-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,5695
Chelsea,Manhattan,2013-03-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,8075
Chelsea,Manhattan,2013-04-01,-74.00311633472813,40.744034706747975,Studio,2695
Chelsea,Manhattan,2013-04-01,-74.00311633472813,40.744034706747975,One_Bedroom,3695
Chelsea,Manhattan,2013-04-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,5845
Chelsea,Manhattan,2013-04-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,7500
Chelsea,Manhattan,2013-05-01,-74.00311633472813,40.744034706747975,Studio,2550
Chelsea,Manhattan,2013-05-01,-74.00311633472813,40.744034706747975,One_Bedroom,3573
Chelsea,Manhattan,2013-05-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,6000
Chelsea,Manhattan,2013-05-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,8250
Chelsea,Manhattan,2013-06-01,-74.00311633472813,40.744034706747975,Studio,2400
Chelsea,Manhattan,2013-06-01,-74.00311633472813,40.744034706747975,One_Bedroom,3400
Chelsea,Manhattan,2013-06-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,5799
Chelsea,Manhattan,2013-06-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,6995
Chelsea,Manhattan,2013-07-01,-74.00311633472813,40.744034706747975,Studio,2400
Chelsea,Manhattan,2013-07-01,-74.00311633472813,40.744034706747975,One_Bedroom,3500
Chelsea,Manhattan,2013-07-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,5500
Chelsea,Manhattan,2013-07-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,7125
Chelsea,Manhattan,2013-08-01,-74.00311633472813,40.744034706747975,Studio,2408
Chelsea,Manhattan,2013-08-01,-74.00311633472813,40.744034706747975,One_Bedroom,3650
Chelsea,Manhattan,2013-08-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,5300
Chelsea,Manhattan,2013-08-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,7475
Chelsea,Manhattan,2013-09-01,-74.00311633472813,40.744034706747975,Studio,2500
Chelsea,Manhattan,2013-09-01,-74.00311633472813,40.744034706747975,One_Bedroom,3650
Chelsea,Manhattan,2013-09-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,5500
Chelsea,Manhattan,2013-09-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,9290
Chelsea,Manhattan,2013-10-01,-74.00311633472813,40.744034706747975,Studio,2550
Chelsea,Manhattan,2013-10-01,-74.00311633472813,40.744034706747975,One_Bedroom,3725
Chelsea,Manhattan,2013-10-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,5595
Chelsea,Manhattan,2013-10-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,11000
Chelsea,Manhattan,2013-11-01,-74.00311633472813,40.744034706747975,Studio,2493
Chelsea,Manhattan,2013-11-01,-74.00311633472813,40.744034706747975,One_Bedroom,3500
Chelsea,Manhattan,2013-11-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,5495
Chelsea,Manhattan,2013-11-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,7800
Chelsea,Manhattan,2013-12-01,-74.00311633472813,40.744034706747975,Studio,2695
Chelsea,Manhattan,2013-12-01,-74.00311633472813,40.744034706747975,One_Bedroom,3598
Chelsea,Manhattan,2013-12-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,5623
Chelsea,Manhattan,2013-12-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,8500
Chelsea,Manhattan,2014-01-01,-74.00311633472813,40.744034706747975,Studio,2850
Chelsea,Manhattan,2014-01-01,-74.00311633472813,40.744034706747975,One_Bedroom,3595
Chelsea,Manhattan,2014-01-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,5500
Chelsea,Manhattan,2014-01-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,9995
Chelsea,Manhattan,2014-02-01,-74.00311633472813,40.744034706747975,Studio,2700
Chelsea,Manhattan,2014-02-01,-74.00311633472813,40.744034706747975,One_Bedroom,3500
Chelsea,Manhattan,2014-02-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,5713
Chelsea,Manhattan,2014-02-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,12000
Chelsea,Manhattan,2014-03-01,-74.00311633472813,40.744034706747975,Studio,2900
Chelsea,Manhattan,2014-03-01,-74.00311633472813,40.744034706747975,One_Bedroom,3575
Chelsea,Manhattan,2014-03-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,5998
Chelsea,Manhattan,2014-03-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,12000
Chelsea,Manhattan,2014-04-01,-74.00311633472813,40.744034706747975,Studio,2900
Chelsea,Manhattan,2014-04-01,-74.00311633472813,40.744034706747975,One_Bedroom,3650
Chelsea,Manhattan,2014-04-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,5900
Chelsea,Manhattan,2014-04-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,10000
Chelsea,Manhattan,2014-05-01,-74.00311633472813,40.744034706747975,Studio,2850
Chelsea,Manhattan,2014-05-01,-74.00311633472813,40.744034706747975,One_Bedroom,3750
Chelsea,Manhattan,2014-05-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,5878
Chelsea,Manhattan,2014-05-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,9245
Chelsea,Manhattan,2014-06-01,-74.00311633472813,40.744034706747975,Studio,2850
Chelsea,Manhattan,2014-06-01,-74.00311633472813,40.744034706747975,One_Bedroom,3655
Chelsea,Manhattan,2014-06-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,6400
Chelsea,Manhattan,2014-06-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,9245
Chelsea,Manhattan,2014-07-01,-74.00311633472813,40.744034706747975,Studio,2850
Chelsea,Manhattan,2014-07-01,-74.00311633472813,40.744034706747975,One_Bedroom,3675
Chelsea,Manhattan,2014-07-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,6000
Chelsea,Manhattan,2014-07-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,8098
Chelsea,Manhattan,2014-08-01,-74.00311633472813,40.744034706747975,Studio,2875
Chelsea,Manhattan,2014-08-01,-74.00311633472813,40.744034706747975,One_Bedroom,3655
Chelsea,Manhattan,2014-08-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,6000
Chelsea,Manhattan,2014-08-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,8500
Chelsea,Manhattan,2014-09-01,-74.00311633472813,40.744034706747975,Studio,2873
Chelsea,Manhattan,2014-09-01,-74.00311633472813,40.744034706747975,One_Bedroom,3750
Chelsea,Manhattan,2014-09-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,5950
Chelsea,Manhattan,2014-09-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,8943
Chelsea,Manhattan,2014-10-01,-74.00311633472813,40.744034706747975,Studio,2850
Chelsea,Manhattan,2014-10-01,-74.00311633472813,40.744034706747975,One_Bedroom,3695
Chelsea,Manhattan,2014-10-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,5730
Chelsea,Manhattan,2014-10-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,7950
Chelsea,Manhattan,2014-11-01,-74.00311633472813,40.744034706747975,Studio,2800
Chelsea,Manhattan,2014-11-01,-74.00311633472813,40.744034706747975,One_Bedroom,3687
Chelsea,Manhattan,2014-11-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,6020
Chelsea,Manhattan,2014-11-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,6800
Chelsea,Manhattan,2014-12-01,-74.00311633472813,40.744034706747975,Studio,2900
Chelsea,Manhattan,2014-12-01,-74.00311633472813,40.744034706747975,One_Bedroom,3650
Chelsea,Manhattan,2014-12-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,6200
Chelsea,Manhattan,2014-12-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,7400
Chelsea,Manhattan,2015-01-01,-74.00311633472813,40.744034706747975,Studio,2875
Chelsea,Manhattan,2015-01-01,-74.00311633472813,40.744034706747975,One_Bedroom,3750
Chelsea,Manhattan,2015-01-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,6350
Chelsea,Manhattan,2015-01-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,7500
Chelsea,Manhattan,2015-02-01,-74.00311633472813,40.744034706747975,Studio,2850
Chelsea,Manhattan,2015-02-01,-74.00311633472813,40.744034706747975,One_Bedroom,3750
Chelsea,Manhattan,2015-02-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,6330
Chelsea,Manhattan,2015-02-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,8600
Chelsea,Manhattan,2015-03-01,-74.00311633472813,40.744034706747975,Studio,2950
Chelsea,Manhattan,2015-03-01,-74.00311633472813,40.744034706747975,One_Bedroom,3795
Chelsea,Manhattan,2015-03-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,6500
Chelsea,Manhattan,2015-03-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,7725
Chelsea,Manhattan,2015-04-01,-74.00311633472813,40.744034706747975,Studio,2995
Chelsea,Manhattan,2015-04-01,-74.00311633472813,40.744034706747975,One_Bedroom,3895
Chelsea,Manhattan,2015-04-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,6450
Chelsea,Manhattan,2015-04-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,7300
Chelsea,Manhattan,2015-05-01,-74.00311633472813,40.744034706747975,Studio,2900
Chelsea,Manhattan,2015-05-01,-74.00311633472813,40.744034706747975,One_Bedroom,3875
Chelsea,Manhattan,2015-05-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,6300
Chelsea,Manhattan,2015-05-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,7900
Chelsea,Manhattan,2015-06-01,-74.00311633472813,40.744034706747975,Studio,2850
Chelsea,Manhattan,2015-06-01,-74.00311633472813,40.744034706747975,One_Bedroom,3850
Chelsea,Manhattan,2015-06-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,6100
Chelsea,Manhattan,2015-06-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,7500
Chelsea,Manhattan,2015-07-01,-74.00311633472813,40.744034706747975,Studio,3000
Chelsea,Manhattan,2015-07-01,-74.00311633472813,40.744034706747975,One_Bedroom,3890
Chelsea,Manhattan,2015-07-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,6198
Chelsea,Manhattan,2015-07-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,6995
Chelsea,Manhattan,2015-08-01,-74.00311633472813,40.744034706747975,Studio,2975
Chelsea,Manhattan,2015-08-01,-74.00311633472813,40.744034706747975,One_Bedroom,3900
Chelsea,Manhattan,2015-08-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,6450
Chelsea,Manhattan,2015-08-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,8538
Chelsea,Manhattan,2015-09-01,-74.00311633472813,40.744034706747975,Studio,3000
Chelsea,Manhattan,2015-09-01,-74.00311633472813,40.744034706747975,One_Bedroom,3895
Chelsea,Manhattan,2015-09-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,6300
Chelsea,Manhattan,2015-09-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,9800
Chelsea,Manhattan,2015-10-01,-74.00311633472813,40.744034706747975,Studio,2950
Chelsea,Manhattan,2015-10-01,-74.00311633472813,40.744034706747975,One_Bedroom,3963
Chelsea,Manhattan,2015-10-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,6379
Chelsea,Manhattan,2015-10-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,10000
Chelsea,Manhattan,2015-11-01,-74.00311633472813,40.744034706747975,Studio,2895
Chelsea,Manhattan,2015-11-01,-74.00311633472813,40.744034706747975,One_Bedroom,3800
Chelsea,Manhattan,2015-11-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,6298
Chelsea,Manhattan,2015-11-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,8295
Chelsea,Manhattan,2015-12-01,-74.00311633472813,40.744034706747975,Studio,2913
Chelsea,Manhattan,2015-12-01,-74.00311633472813,40.744034706747975,One_Bedroom,3875
Chelsea,Manhattan,2015-12-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,6363
Chelsea,Manhattan,2015-12-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,8250
Chelsea,Manhattan,2016-01-01,-74.00311633472813,40.744034706747975,Studio,2850
Chelsea,Manhattan,2016-01-01,-74.00311633472813,40.744034706747975,One_Bedroom,3868
Chelsea,Manhattan,2016-01-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,6290
Chelsea,Manhattan,2016-01-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,8138
Chelsea,Manhattan,2016-02-01,-74.00311633472813,40.744034706747975,Studio,2835
Chelsea,Manhattan,2016-02-01,-74.00311633472813,40.744034706747975,One_Bedroom,3895
Chelsea,Manhattan,2016-02-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,6227
Chelsea,Manhattan,2016-02-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,8990
Chelsea,Manhattan,2016-03-01,-74.00311633472813,40.744034706747975,Studio,2850
Chelsea,Manhattan,2016-03-01,-74.00311633472813,40.744034706747975,One_Bedroom,3850
Chelsea,Manhattan,2016-03-01,-74.00311633472813,40.744034706747975,Two_Bedrooms,6500
Chelsea,Manhattan,2016-03-01,-74.00311633472813,40.744034706747975,Three_Bedrooms,9803
